Datetime,T_out,WindD,Rain,SetTemp,MeanT,Spa,MeanRH,MeanC,magI,WindDs,WindDc,Win_AFT,Win_AFB,Win_ARoof,Win_Akip,Win_BFT,Win_BFB,Win_Broof,Win_BKip,Vfloor_A,Vfloor_B,dayE,dayW,hourS,hourC,group,WindDC_E,WindDC_P,WindDC_W
2020-03-13 12:10:00,8.263,306.7946271803708,0.0,19.5,18.895697474445104,5.103,51.571999999999996,438.784429323536,8.266404022024059,-0.800787539903163,0.5989485085847029,0.7495216838473743,0.0,2.7401877783324715,0.0,2.059743042804173,0.0,4.502070300158666,11.373591197069928,4772.687,4382.863,15.9236111111111,29.923611111111104,1.22464679914735e-16,-1.0,1.0,0,0,1
2020-03-13 12:40:00,8.624,304.6940140765997,0.0,19.5,18.52685,3.2680000000000002,51.0745,410.097824553738,7.269677454353559,-0.822203511493828,0.569193627588379,1.066786055439242,0.0,3.040578215006152,0.0,2.059743042804173,0.0,4.699880696551373,10.866161143665892,5899.524,6551.655,15.944444444444402,29.9444444444444,1.22464679914735e-16,-1.0,1.0,0,0,1
2020-03-13 12:50:00,8.82,312.21613126890026,0.0,19.5,18.66855,3.6439999999999997,50.868,413.22846126184504,8.99954382557871,-0.7406154481916949,0.671929131605272,0.6406041138281058,0.0,2.9661878138677804,0.0,2.059743042804173,0.0,5.288885768246052,12.692400283576891,5957.956999999999,5508.196999999999,15.9513888888889,29.951388888888896,1.22464679914735e-16,-1.0,1.0,0,0,1
2020-03-13 13:10:00,7.9285,315.59163919434343,0.0,19.5,18.99555,4.5169999999999995,52.5245,431.21369311068605,8.74865327706453,-0.699767591479889,0.7143705746420659,0.5844166512115105,0.0,2.2468452584897793,0.0,2.059743042804173,0.0,5.169689192036111,12.729923033029761,4870.055,4372.137,15.9652777777778,29.9652777777778,-0.25881904510251996,-0.965925826289068,1.0,0,0,1
2020-03-13 13:20:00,8.3291,319.06788390894303,0.0,19.5,18.968,4.301,52.7085,429.544667629756,9.2608684169441,-0.655164390539715,0.75548634757269,0.86747827684428,0.0,2.867754082293325,0.6643884895138541,2.059743042804173,0.0,5.169689192036111,12.066954792893519,5350.557,4928.145,15.9722222222222,29.9722222222222,-0.25881904510251996,-0.965925826289068,1.0,0,0,1
2020-03-13 13:30:00,8.0358,325.7686751101613,0.0,19.5,18.7324044469402,4.5489999999999995,52.9145,433.84851562169,10.0110676772759,-0.562535477355455,0.8267731470702661,0.9124019758662023,0.0,2.9811090122161024,0.3516103856262893,2.059743042804173,0.0,4.368920475059573,10.490249002927062,5914.775,5576.974,15.979166666666698,29.9791666666667,-0.25881904510251996,-0.965925826289068,1.0,0,0,1
2020-03-13 13:50:00,7.2295,332.6064166619823,0.0,19.5,18.816259148539103,4.921,53.9725,451.132183405426,11.0825030833673,-0.46010035378529296,0.887866918207142,0.4224316494027177,0.0,2.268707792659791,0.0,2.076597287993029,0.0,4.830210990243853,11.66176989775785,5510.125,5173.3279999999995,15.993055555555598,29.9930555555556,-0.25881904510251996,-0.965925826289068,1.0,0,1,0
2020-03-13 14:00:00,7.1529,340.9098219274946,0.0,19.5,18.71745,4.098,53.986999999999995,454.206827286032,10.4501977301691,-0.327055906329611,0.945004991592593,1.2264789636871287,0.0,2.8709823552799154,0.0,2.5454076164437858,0.0,5.656487305945134,13.758571355838674,5629.56,6148.084,16.0,30.0,-0.5,-0.8660254037844392,1.0,0,1,0
2020-03-15 09:40:00,7.2544,346.2811227514814,0.0,19.5,18.36085,3.6660000000000004,57.552,496.896457125332,7.3579117769922995,-0.237158229630308,-0.971471036170723,2.859791083666579,0.0,6.415152255464581,13.303504170555245,2.859791083666579,0.0,6.020448048861234,12.63247082379339,8699.423,6891.191,17.8194444444444,31.8194444444444,0.707106781186548,-0.707106781186547,1.0,0,1,0
2020-03-15 09:50:00,7.6066,343.2132462137397,0.0,19.5,18.0529172429983,4.428999999999999,56.7115,473.857032611347,8.0040291809014,-0.288810466486265,-0.9573862932212819,2.859791083666579,0.0,5.034880947728999,7.536032015463625,2.859791083666579,0.0,5.225650793177553,10.741326864056036,8623.409,6672.661999999999,17.826388888888896,31.826388888888896,0.707106781186548,-0.707106781186547,1.0,0,1,0
2020-03-15 10:00:00,7.8535,342.1561335435763,0.0,19.5,18.0871599096855,3.9730000000000003,56.718,466.02661464749804,8.56828656180029,-0.306424178982045,-0.9518950690780892,1.907873634359054,0.0,3.6213066326354957,0.0,1.907873634359054,0.0,4.428340560940688,10.621942491458642,10041.91,7033.305,17.8333333333333,31.8333333333333,0.5,-0.8660254037844379,1.0,0,1,0
2020-03-15 10:10:00,8.2357,343.8734032483328,0.0,19.5,18.4150353518598,4.147,56.675,498.053778858395,7.51240404583481,-0.27776061794364004,-0.960650320938669,2.3810949335719798,0.0,5.2147776552653795,9.20085106879709,2.3810949335719798,0.0,5.1263588823608615,11.002824604113917,9643.915,6705.971,17.8402777777778,31.8402777777778,0.5,-0.8660254037844379,1.0,0,1,0
2020-03-15 10:20:00,7.9783,343.46328210242797,0.0,19.5,18.1661,4.721,56.2675,488.366772976744,8.59613670013382,-0.28462974424921,-0.9586375272691079,1.732561354467093,0.0,4.110722414704996,4.695457853602201,2.094570574176416,0.0,4.984350388561683,10.924203358091914,9072.641,6309.181,17.8472222222222,31.8472222222222,0.5,-0.8660254037844379,1.0,0,1,0
2020-03-15 10:30:00,8.077,342.86186248158253,0.0,19.5,18.3248,3.307,56.097,488.806076929179,8.51629309601514,-0.294676460025705,-0.9555970824080201,2.4075506792161017,0.0,4.798637935915922,3.752295079856367,2.2815014690582105,0.0,4.860781220804506,10.601785976679096,8732.783000000001,6486.129,17.8541666666667,31.8541666666667,0.5,-0.8660254037844379,1.0,0,1,0
2020-03-15 10:40:00,7.9801111111111105,345.88454785652533,0.0,19.5,18.5609444444444,3.3388888888888903,56.923333333333304,502.702373274798,7.9395660667026196,-0.24387656846383401,-0.9698062792920581,2.2206216045985405,0.0,5.381809512687993,9.78511501179563,2.633349894617378,0.0,5.256088374470252,11.609922059424274,8709.91666666667,6862.865555555561,17.861111111111104,31.861111111111104,0.5,-0.8660254037844379,1.0,0,1,0
2020-03-15 10:50:00,7.9359,344.5225544631995,0.0,19.5,18.1932,4.282,56.625,492.21273195702105,7.77945582648651,-0.266859022597709,-0.963735576835366,2.2206216045985405,0.0,4.488125449225399,0.0,1.8947342668599705,0.0,4.36652702156346,8.111919468897916,8699.408000000001,6496.81,17.8680555555556,31.8680555555556,0.5,-0.8660254037844379,1.0,0,1,0
